자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S0727,H002,지분편입(유상증자),교수창업,연구소기업,ET,제조업,정상운영,2021-08-01,3,0.0,-132.0
S0728,H054,지분편입(지분매수),학생창업,벤처기업,IT,정보통신업,폐업(청산),2019-01-01,5,0.0,0.0
S0729,H063,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,제조업,투자회수(전액),2021-05-01,3,0.0,0.0
S0730,H014,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2019-07-01,5,3599.0,76.0
S0731,H056,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2019-10-01,5,94.0,0.0
S0732,H047,단독설립,무응답,벤처기업,BT,제조업,투자회수(전액),2018-05-01,6,0.0,0.0
S0733,H082,지분편입(지분매수),기타,해당없음,IT,전문과학및기술서비스업,정상운영,2021-08-01,3,0.0,-2.0
S0734,H059,지분편입(지분매수),교수창업,해당없음,CT,제조업,정상운영,2018-11-01,6,518.0,28.0
S0735,H020,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2019-03-01,5,1981.0,88.0
S0736,H056,지분편입(지분매수),기타,기타,BT,전문과학및기술서비스업,정상운영,2017-06-01,7,739.0,-104.0
S0737,H023,합작설립,학생창업,벤처기업,BT,제조업,정상운영,2022-09-01,2,2228.0,-25.0
S0738,H067,합작설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-08-01,7,2080.0,146.0
S0739,H084,합작설립,교수창업,연구소기업,ET,도매및소매업,정상운영,2008-09-01,16,140.0,0.0
S0740,H035,합작설립,교수창업,해당없음,IT,제조업,정상운영,2022-05-01,2,0.0,-62.0
S0741,H079,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,해당없음,정보통신업,정상운영,2023-11-01,1,0.0,0.0
S0742,H069,단독설립,교수창업,벤처기업,BT,정보통신업,폐업(청산),2021-05-01,3,0.0,0.0
S0743,H062,합작설립,교수창업,해당없음,ET,제조업,정상운영,2018-05-01,6,0.0,10.0
S0744,H060,단독설립,교수창업,해당없음,해당없음,제조업,정상운영,2012-09-01,12,1147.0,14.0
S0745,H056,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2014-04-01,10,0.0,-18.0
S0746,H076,합작설립,기타,연구소기업,BT,제조업,정상운영,2016-06-01,8,848.0,0.0
S0747,H035,지분편입(지분매수),전문경영인(창업자),해당없음,BT,제조업,정상운영,2017-05-01,7,1849.0,6.0
S0748,H042,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2009-11-01,15,323.0,17.0
S0749,H032,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-09-01,1,2127.0,-116.0
S0750,H012,지분편입(지분매수),전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2020-09-01,4,344.0,-60.0
S0751,H036,단독설립,무응답,연구소기업,BT,정보통신업,정상운영,2022-05-01,2,0.0,-107.0
S0752,H058,지분편입(지분매수),교수창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2016-11-01,8,174.0,-12.0
S0753,H032,단독설립,기타,연구소기업,BT,제조업,정상운영,2023-08-01,1,0.0,-95.0
S0754,H060,단독설립,교수창업,해당없음,IT,제조업,정상운영,2018-02-01,6,0.0,-95.0
S0755,H073,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,제조업,정상운영,2023-03-01,1,0.0,-94.0
S0756,H079,합작설립,학생창업,벤처기업,BT,제조업,정상운영,2017-08-01,7,0.0,-97.0
S0757,H049,단독설립,학생창업,기타,IT,제조업,정상운영,2020-01-01,4,0.0,-126.0
S0758,H044,단독설립,기타,신기술창업전문회사,IT,정보통신업,정상운영,2022-06-01,2,39.0,0.0
S0759,H004,지분편입(유상증자),전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2021-09-01,3,0.0,-18.0
S0760,H064,합작설립,학생창업,벤처기업,IT,제조업,정상운영,2012-08-01,12,944.0,-48.0
S0761,H042,단독설립,기타,해당없음,해당없음,정보통신업,폐업(청산),2018-08-01,6,0.0,0.0
S0762,H024,지분편입(유상증자),전문경영인(파트너기업겸직파견등),신기술창업전문회사,BT,제조업,정상운영,2020-03-01,4,179.0,-61.0
S0763,H063,지분편입(유상증자),학생창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2011-03-01,13,0.0,0.0
S0764,H028,단독설립,학생창업,해당없음,해당없음,제조업,정상운영,2020-02-01,4,0.0,-20.0
S0765,H046,합작설립,학생창업,벤처기업,해당없음,도매및소매업,정상운영,2018-07-01,6,0.0,-97.0
S0766,H034,지분편입(유상증자),전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-11-01,1,0.0,-96.0
S0767,H044,지분편입(지분매수),교수창업,해당없음,해당없음,제조업,정상운영,2013-05-01,11,2059.0,11.0
S0768,H036,단독설립,전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2022-02-01,2,0.0,-127.0
S0769,H077,합작설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-08-01,5,70.0,139.0
S0770,H036,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2018-06-01,6,0.0,-63.0
S0771,H072,합작설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-11-01,1,0.0,-128.0
S0772,H002,지분편입(유상증자),교수창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2020-11-01,4,0.0,-86.0
S0773,H067,지분편입(유상증자),교수창업,벤처기업,BT,제조업,정상운영,2010-09-01,14,0.0,-43.0
S0774,H025,단독설립,교수창업,해당없음,NT,제조업,정상운영,2016-03-01,8,388.0,24.0
S0775,H011,합작설립,교수창업,연구소기업,IT,제조업,정상운영,2020-04-01,4,0.0,-112.0
S0776,H031,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2023-02-01,1,171.0,153.0
S0777,H053,지분편입(지분매수),교수창업,해당없음,해당없음,도매및소매업,정상운영,2019-04-01,5,397.0,-17.0
S0778,H063,단독설립,전문경영인(창업자),벤처기업,BT,교육서비스업,정상운영,2021-04-01,3,1132.0,-117.0
S0779,H072,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2018-05-01,6,399.0,123.0
S0780,H031,단독설립,학생창업,벤처기업,해당없음,전문과학및기술서비스업,정상운영,2021-09-01,3,0.0,-62.0
S0781,H061,지분편입(유상증자),교수창업,해당없음,BT,정보통신업,정상운영,2019-05-01,5,0.0,-4.0
S0782,H083,지분편입(지분매수),학생창업,연구소기업,IT,제조업,정상운영,2020-06-01,4,658.0,148.0
S0783,H063,지분편입(유상증자),교수창업,해당없음,BT,제조업,정상운영,2021-09-01,3,0.0,-146.0
S0784,H058,지분편입(유상증자),학생창업,해당없음,ET,도매및소매업,정상운영,2016-08-01,8,1431.0,-59.0
S0785,H003,단독설립,교수창업,연구소기업,NT,제조업,정상운영,2018-02-01,6,370.0,21.0
S0786,H012,단독설립,교수창업,해당없음,BT,제조업,정상운영,2020-11-01,4,0.0,0.0
S0787,H038,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2016-05-01,8,0.0,25.0
S0788,H029,합작설립,전문경영인(창업자),벤처기업,ET,제조업,정상운영,2022-10-01,2,0.0,-110.0
S0789,H052,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2019-04-01,5,0.0,-144.0
S0790,H032,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2021-10-01,3,1804.0,-92.0
S0791,H040,합작설립,학생창업,연구소기업,IT,제조업,투자회수(전액),2023-11-01,1,0.0,0.0
S0792,H075,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,휴업,2009-03-01,15,0.0,0.0
S0793,H048,합작설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2023-06-01,1,0.0,-6.0
S0794,H061,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2020-03-01,4,0.0,-123.0
S0795,H071,단독설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-04-01,6,215.0,33.0
S0796,H068,단독설립,학생창업,벤처기업,IT,교육서비스업,정상운영,2019-07-01,5,0.0,0.0
S0797,H045,지분편입(지분매수),전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2023-03-01,1,119.0,149.0
S0798,H055,단독설립,기타,해당없음,해당없음,전문과학및기술서비스업,정상운영,2008-03-01,16,0.0,-25.0
S0799,H071,단독설립,기타,연구소기업,BT,제조업,정상운영,2011-10-01,13,864.0,0.0
S0800,H043,지분편입(지분매수),교수창업,벤처기업,IT,정보통신업,정상운영,2023-11-01,1,486.0,21.0
S0801,H046,지분편입(지분매수),교수창업,연구소기업,BT,제조업,정상운영,2023-03-01,1,0.0,-138.0
S0802,H059,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2017-06-01,7,1973.0,-70.0
S0803,H035,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,도매및소매업,정상운영,2019-09-01,5,1395.0,31.0
S0804,H040,단독설립,기타,벤처기업,BT,정보통신업,정상운영,2021-08-01,3,391.0,84.0
S0805,H033,단독설립,전문경영인(창업자),해당없음,ET,제조업,정상운영,2020-11-01,4,0.0,-75.0
S0806,H030,합작설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2018-10-01,6,67.0,0.0
S0807,H016,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,투자회수(전액),2023-07-01,1,0.0,0.0
S0808,H025,지분편입(지분매수),전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2023-12-01,1,752.0,-46.0
S0809,H041,합작설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,정보통신업,정상운영,2021-05-01,3,0.0,-125.0
S0810,H016,단독설립,학생창업,벤처기업,IT,제조업,정상운영,2019-04-01,5,0.0,0.0
S0811,H069,단독설립,교수창업,해당없음,IT,제조업,정상운영,2022-05-01,2,0.0,-89.0
S0812,H024,단독설립,전문경영인(창업자),해당없음,BT,제조업,정상운영,2017-08-01,7,0.0,-87.0
S0813,H025,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,전문과학및기술서비스업,정상운영,2019-05-01,5,0.0,-85.0
S0814,H028,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2019-06-01,5,0.0,-110.0
S0815,H062,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2018-03-01,6,1359.0,-67.0
S0816,H036,단독설립,전문경영인(창업자),연구소기업,NT,제조업,정상운영,2016-05-01,8,0.0,0.0
S0817,H076,합작설립,전문경영인(창업자),벤처기업,NT,제조업,정상운영,2015-06-01,9,0.0,-108.0
S0818,H068,지분편입(지분매수),기타,벤처기업,IT,정보통신업,정상운영,2022-12-01,2,0.0,-12.0
S0819,H077,단독설립,기타,해당없음,IT,정보통신업,정상운영,2015-06-01,9,1278.0,-104.0
S0820,H037,단독설립,무응답,벤처기업,BT,정보통신업,정상운영,2021-12-01,3,0.0,-72.0
S0821,H013,지분편입(지분매수),학생창업,해당없음,NT,제조업,기타,2008-06-01,16,0.0,0.0
S0822,H025,지분편입(유상증자),기타,벤처기업,BT,도매및소매업,정상운영,2023-08-01,1,2004.0,-23.0
S0823,H038,지분편입(지분매수),교수창업,해당없음,IT,제조업,투자회수(전액),2019-05-01,5,0.0,0.0
S0824,H030,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,NT,제조업,정상운영,2020-07-01,4,0.0,-72.0
S0825,H047,합작설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2023-10-01,1,689.0,0.0
S0826,H023,지분편입(지분매수),교수창업,연구소기업,ET,제조업,정상운영,2009-07-01,15,0.0,0.0
S0827,H039,지분편입(지분매수),기타,해당없음,IT,제조업,정상운영,2018-07-01,6,1058.0,-85.0
S0828,H002,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,IT,기타,정상운영,2014-01-01,10,0.0,-68.0
S0829,H069,지분편입(지분매수),학생창업,연구소기업,NT,제조업,정상운영,2014-07-01,10,0.0,-126.0
S0830,H017,단독설립,학생창업,연구소기업,BT,제조업,정상운영,2021-01-01,3,0.0,-97.0
S0831,H036,단독설립,전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,폐업(청산),2021-07-01,3,0.0,0.0
S0832,H006,합작설립,교수창업,해당없음,ET,전문과학및기술서비스업,정상운영,2020-06-01,4,911.0,-44.0
S0833,H007,지분편입(지분매수),교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2011-11-01,13,0.0,-57.0
S0834,H071,합작설립,교수창업,해당없음,NT,전문과학및기술서비스업,정상운영,2013-03-01,11,1044.0,-67.0
S0835,H038,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2021-08-01,3,1963.0,-20.0
S0836,H017,합작설립,교수창업,벤처기업,BT,제조업,정상운영,2021-05-01,3,0.0,-65.0
S0837,H082,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,정상운영,2023-01-01,1,1255.0,136.0
S0838,H063,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2023-12-01,1,0.0,-33.0
S0839,H014,합작설립,학생창업,연구소기업,해당없음,정보통신업,정상운영,2023-04-01,1,0.0,-39.0
S0840,H002,단독설립,교수창업,벤처기업,IT,교육서비스업,정상운영,2022-04-01,2,0.0,-22.0
S0841,H074,합작설립,교수창업,연구소기업,IT,정보통신업,정상운영,2021-11-01,3,1268.0,-148.0
S0842,H037,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,제조업,정상운영,2022-12-01,2,523.0,-148.0
S0843,H061,단독설립,기타,해당없음,BT,정보통신업,정상운영,2023-05-01,1,2172.0,-10.0
S0844,H062,지분편입(유상증자),교수창업,해당없음,BT,제조업,정상운영,2021-05-01,3,0.0,-79.0
S0845,H057,단독설립,기타,연구소기업,CT,정보통신업,정상운영,2012-06-01,12,1834.0,61.0
S0846,H044,합작설립,학생창업,연구소기업,해당없음,제조업,정상운영,2019-01-01,5,0.0,-78.0
S0847,H024,합작설립,교수창업,연구소기업,IT,정보통신업,정상운영,2017-06-01,7,1422.0,-117.0
S0848,H007,지분편입(지분매수),학생창업,해당없음,NT,제조업,정상운영,2021-07-01,3,0.0,-130.0
S0849,H033,단독설립,교수창업,벤처기업,ET,정보통신업,정상운영,2016-07-01,8,1438.0,-139.0
S0850,H062,단독설립,전문경영인(창업자),벤처기업,BT,도매및소매업,정상운영,2023-06-01,1,0.0,0.0
S0851,H015,단독설립,교수창업,벤처기업,IT,교육서비스업,투자회수(일부),2011-09-01,13,0.0,0.0
S0852,H009,지분편입(지분매수),교수창업,해당없음,IT,제조업,정상운영,2016-09-01,8,0.0,-42.0
S0853,H052,지분편입(지분매수),전문경영인(창업자),벤처기업,해당없음,제조업,정상운영,2017-12-01,7,0.0,-149.0
S0854,H063,지분편입(지분매수),교수창업,연구소기업,NT,도매및소매업,정상운영,2021-04-01,3,0.0,-78.0
S0855,H010,합작설립,전문경영인(창업자),해당없음,NT,제조업,정상운영,2022-04-01,2,625.0,-32.0
S0856,H074,합작설립,기타,연구소기업,BT,정보통신업,정상운영,2018-10-01,6,0.0,-120.0
S0857,H081,지분편입(지분매수),교수창업,벤처기업,해당없음,제조업,정상운영,2020-09-01,4,2049.0,9.0
S0858,H007,단독설립,기타,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2016-08-01,8,56.0,47.0
S0859,H020,단독설립,학생창업,기타,IT,제조업,정상운영,2023-05-01,1,1852.0,33.0
S0860,H020,합작설립,교수창업,해당없음,NT,제조업,정상운영,2020-02-01,4,0.0,-47.0
S0861,H073,단독설립,교수창업,해당없음,BT,기타,정상운영,2022-02-01,2,0.0,-37.0
S0862,H039,지분편입(지분매수),기타,연구소기업,BT,제조업,투자회수(전액),2019-04-01,5,0.0,0.0
S0863,H011,단독설립,교수창업,벤처기업,해당없음,제조업,정상운영,2022-03-01,2,844.0,0.0
S0864,H032,단독설립,교수창업,해당없음,해당없음,제조업,정상운영,2019-06-01,5,0.0,-133.0
S0865,H016,지분편입(유상증자),학생창업,연구소기업,IT,정보통신업,정상운영,2023-12-01,1,1269.0,-8.0
S0866,H072,지분편입(지분매수),기타,벤처기업,해당없음,전문과학및기술서비스업,정상운영,2023-08-01,1,0.0,-126.0
S0867,H054,단독설립,전문경영인(파트너기업겸직파견등),해당없음,BT,제조업,정상운영,2023-12-01,1,0.0,-45.0
