자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S0687,H017,합작설립,교수창업,해당없음,BT,정보통신업,폐업(청산),2020-01,4,0,0
S0688,H061,단독설립,전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2023-04,1,0,-90
S0689,H015,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2020-04,4,2172,-142
S0690,H073,합작설립,교수창업,해당없음,ET,제조업,정상운영,2023-04,1,2256,148
S0691,H028,지분편입(지분매수),교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2019-10,5,1476,118
S0692,H060,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2021-10,3,0,-69
S0693,H033,단독설립,교수창업,해당없음,ET,제조업,정상운영,2017-08,7,0,-111
S0694,H048,지분편입(지분매수),교수창업,연구소기업,IT,교육서비스업,정상운영,2023-08,1,0,-86
S0695,H022,단독설립,교수창업,해당없음,IT,정보통신업,정상운영,2016-02,8,1085,-122
S0696,H078,합작설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2023-09,1,274,-95
S0697,H078,단독설립,무응답,벤처기업,BT,제조업,정상운영,2023-01,1,0,-7
S0698,H015,지분편입(유상증자),전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2017-06,7,387,-62
S0699,H021,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2019-11,5,0,-59
S0700,H040,단독설립,전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2012-02,12,0,-66
S0701,H014,합작설립,교수창업,연구소기업,IT,정보통신업,정상운영,2015-04,9,0,-119
S0702,H075,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2022-08,2,0,-70
S0703,H004,지분편입(유상증자),학생창업,해당없음,IT,정보통신업,정상운영,2019-02,5,1175,-98
S0704,H040,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2022-08,2,0,-82
S0705,H074,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2018-02,6,0,-49
S0706,H049,지분편입(지분매수),전문경영인(창업자),연구소기업,ET,전문과학및기술서비스업,정상운영,2017-08,7,0,-94
S0707,H051,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,전문과학및기술서비스업,정상운영,2022-04,2,0,-103
S0708,H026,단독설립,교수창업,연구소기업,CT,정보통신업,정상운영,2021-02,3,0,-146
S0709,H010,지분편입(지분매수),전문경영인(창업자),해당없음,ET,제조업,정상운영,2022-09,2,0,-62
S0710,H076,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2017-10,7,0,-88
S0711,H081,지분편입(지분매수),학생창업,해당없음,IT,교육서비스업,정상운영,2023-04,1,0,-133
S0712,H032,지분편입(지분매수),학생창업,해당없음,해당없음,전문과학및기술서비스업,정상운영,2023-10,1,0,-27
S0713,H014,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2022-08,2,1045,76
S0714,H039,합작설립,학생창업,연구소기업,BT,정보통신업,정상운영,2019-05,5,0,-19
S0715,H077,지분편입(유상증자),학생창업,연구소기업,IT,제조업,정상운영,2020-10,4,0,-148
S0716,H016,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,도매및소매업,정상운영,2019-01,5,2263,-141
S0717,H073,단독설립,기타,벤처기업,NT,제조업,정상운영,2018-10,6,0,-22
S0718,H006,지분편입(지분매수),학생창업,해당없음,IT,제조업,정상운영,2023-07,1,0,-88
S0719,H045,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2021-02,3,1162,-90
S0720,H069,합작설립,학생창업,연구소기업,IT,기타,정상운영,2020-12,4,0,-89
S0721,H055,지분편입(지분매수),기타,연구소기업,BT,제조업,정상운영,2021-08,3,448,-81
S0722,H048,합작설립,전문경영인(창업자),연구소기업,NT,전문과학및기술서비스업,투자회수(전액),2016-11,8,0,0
S0723,H009,합작설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2018-04,6,1974,63
S0724,H065,단독설립,교수창업,벤처기업,IT,정보통신업,정상운영,2018-10,6,187,-3
S0725,H083,단독설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2021-11,3,754,-91
S0726,H044,지분편입(지분매수),학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-10,1,666,83
S0727,H002,지분편입(유상증자),교수창업,연구소기업,ET,제조업,정상운영,2021-08,3,0,-132
S0728,H054,지분편입(지분매수),학생창업,벤처기업,IT,정보통신업,폐업(청산),2019-01,5,0,0
S0729,H063,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,제조업,투자회수(전액),2021-05,3,0,0
S0730,H014,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2019-07,5,59,76
S0731,H056,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2019-10,5,94,-56
S0732,H047,단독설립,무응답,벤처기업,BT,제조업,투자회수(전액),2018-05,6,0,0
S0733,H082,지분편입(지분매수),기타,해당없음,IT,전문과학및기술서비스업,정상운영,2021-08,3,0,-2
S0734,H059,지분편입(지분매수),교수창업,해당없음,CT,제조업,정상운영,2018-11,6,518,28
S0735,H020,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2019-03,5,1981,88
S0736,H056,지분편입(지분매수),기타,기타,BT,전문과학및기술서비스업,정상운영,2017-06,7,739,-104
S0737,H023,합작설립,학생창업,벤처기업,BT,제조업,정상운영,2022-09,2,2228,-25
S0738,H067,합작설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-08,7,2080,146
S0739,H084,합작설립,교수창업,연구소기업,ET,도매및소매업,정상운영,2008-09,16,140,-122
S0740,H035,합작설립,교수창업,해당없음,IT,제조업,정상운영,2022-05,2,0,-62
S0741,H079,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,해당없음,정보통신업,정상운영,2023-11,1,0,-133
S0742,H069,단독설립,교수창업,벤처기업,BT,정보통신업,폐업(청산),2021-05,3,0,0
S0743,H062,합작설립,교수창업,해당없음,ET,제조업,정상운영,2018-05,6,1201,10
S0744,H060,단독설립,교수창업,해당없음,해당없음,제조업,정상운영,2012-09,12,1147,14
S0745,H056,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2014-04,10,0,-18
S0746,H076,합작설립,기타,연구소기업,BT,제조업,정상운영,2016-06,8,848,-91
S0747,H035,지분편입(지분매수),전문경영인(창업자),해당없음,BT,제조업,정상운영,2017-05,7,1849,6
S0748,H042,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2009-11,15,323,17
S0749,H032,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-09,1,2127,-116
S0750,H012,지분편입(지분매수),전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2020-09,4,344,-60
S0751,H036,단독설립,무응답,연구소기업,BT,정보통신업,정상운영,2022-05,2,0,-107
S0752,H058,지분편입(지분매수),교수창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2016-11,8,174,-12
S0753,H032,단독설립,기타,연구소기업,BT,제조업,정상운영,2023-08,1,732,-95
S0754,H060,단독설립,교수창업,해당없음,IT,제조업,정상운영,2018-02,6,0,-95
S0755,H073,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2023-03,1,0,-94
S0756,H079,합작설립,학생창업,벤처기업,BT,제조업,정상운영,2017-08,7,0,-97
S0757,H049,단독설립,학생창업,기타,IT,제조업,정상운영,2020-01,4,0,-126
S0758,H044,단독설립,기타,신기술창업전문회사,IT,정보통신업,정상운영,2022-06,2,39,130
S0759,H004,지분편입(유상증자),전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2021-09,3,0,-18
S0760,H064,합작설립,학생창업,벤처기업,IT,제조업,정상운영,2012-08,12,944,-48
S0761,H042,단독설립,기타,해당없음,해당없음,정보통신업,폐업(청산),2018-08,6,0,0
S0762,H024,지분편입(유상증자),전문경영인(파트너기업겸직파견등),신기술창업전문회사,BT,제조업,정상운영,2020-03,4,179,-61
S0763,H063,지분편입(유상증자),학생창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2011-03,13,0,0
S0764,H028,단독설립,학생창업,해당없음,해당없음,제조업,정상운영,2020-02,4,0,-20
S0765,H046,합작설립,학생창업,벤처기업,해당없음,도매및소매업,정상운영,2018-07,6,0,-97
S0766,H034,지분편입(유상증자),전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-11,1,0,-96
S0767,H044,지분편입(지분매수),교수창업,해당없음,해당없음,제조업,정상운영,2013-05,11,2059,11
S0768,H036,단독설립,전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2022-02,2,709,-127
S0769,H077,합작설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-08,5,70,139
S0770,H036,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2018-06,6,0,-63
S0771,H072,합작설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-11,1,0,-128
S0772,H002,지분편입(유상증자),교수창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2020-11,4,0,-86
S0773,H067,지분편입(유상증자),교수창업,벤처기업,BT,제조업,정상운영,2010-09,14,0,-43
S0774,H025,단독설립,교수창업,해당없음,NT,제조업,정상운영,2016-03,8,388,24
S0775,H011,합작설립,교수창업,연구소기업,IT,제조업,정상운영,2020-04,4,0,-112
S0776,H031,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2023-02,1,171,153
S0777,H053,지분편입(지분매수),교수창업,해당없음,해당없음,도매및소매업,정상운영,2019-04,5,397,-17
S0778,H063,단독설립,전문경영인(창업자),벤처기업,BT,교육서비스업,정상운영,2021-04,3,1132,-117
S0779,H072,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,전문과학및기술서비스업,정상운영,2018-05,6,399,123
S0780,H031,단독설립,학생창업,벤처기업,해당없음,전문과학및기술서비스업,정상운영,2021-09,3,0,-62
S0781,H061,지분편입(유상증자),교수창업,해당없음,BT,정보통신업,정상운영,2019-05,5,0,-4
S0782,H083,지분편입(지분매수),학생창업,연구소기업,IT,제조업,정상운영,2020-06,4,658,148
S0783,H063,지분편입(유상증자),교수창업,해당없음,BT,제조업,정상운영,2021-09,3,0,-146
S0784,H058,지분편입(유상증자),학생창업,해당없음,ET,도매및소매업,정상운영,2016-08,8,1431,-59
S0785,H003,단독설립,교수창업,연구소기업,NT,제조업,정상운영,2018-02,6,370,21
S0786,H012,단독설립,교수창업,해당없음,BT,제조업,정상운영,2020-11,4,0,-10
S0787,H038,지분편입(지분매수),교수창업,벤처기업,BT,제조업,정상운영,2016-05,8,2203,25
S0788,H029,합작설립,전문경영인(창업자),벤처기업,ET,제조업,정상운영,2022-10,2,0,-110
S0789,H052,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2019-04,5,0,-144
S0790,H032,지분편입(지분매수),교수창업,벤처기업,해당없음,제조업,정상운영,2021-10,3,1804,-92
S0791,H040,합작설립,학생창업,연구소기업,IT,제조업,투자회수(전액),2023-11,1,0,0
S0792,H075,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,휴업,2009-03,15,0,0
S0793,H048,합작설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2023-06,1,0,-6
S0794,H061,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2020-03,4,0,-123
S0795,H071,단독설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-04,6,215,33
S0796,H068,단독설립,학생창업,벤처기업,BT,교육서비스업,정상운영,2019-07,5,0,-40
S0797,H045,지분편입(지분매수),전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2023-03,1,119,149
S0798,H055,단독설립,기타,해당없음,해당없음,전문과학및기술서비스업,정상운영,2008-03,16,0,-25
S0799,H071,단독설립,기타,연구소기업,BT,제조업,정상운영,2011-10,13,864,-39
S0800,H043,지분편입(지분매수),교수창업,벤처기업,IT,정보통신업,정상운영,2023-11,1,486,21
S0801,H046,지분편입(지분매수),교수창업,연구소기업,BT,제조업,정상운영,2023-03,1,0,-138
S0802,H059,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2017-06,7,1973,-70
S0803,H035,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,도매및소매업,정상운영,2019-09,5,1395,31
S0804,H040,단독설립,기타,벤처기업,BT,정보통신업,정상운영,2021-08,3,391,84
S0805,H033,단독설립,전문경영인(창업자),해당없음,ET,제조업,정상운영,2020-11,4,0,-75
S0806,H030,합작설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2018-10,6,67,-6
S0807,H016,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,투자회수(전액),2023-07,1,0,0
S0808,H025,지분편입(지분매수),전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2023-12,1,752,-46
S0809,H041,합작설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,정보통신업,정상운영,2021-05,3,0,-125
S0810,H016,단독설립,학생창업,벤처기업,IT,제조업,정상운영,2019-04,5,0,-57
S0811,H069,단독설립,교수창업,해당없음,IT,제조업,정상운영,2022-05,2,0,-89
S0812,H024,단독설립,전문경영인(창업자),해당없음,BT,제조업,정상운영,2017-08,7,0,-87
S0813,H025,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,전문과학및기술서비스업,정상운영,2019-05,5,0,-85
S0814,H028,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2019-06,5,0,-110
S0815,H062,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2018-03,6,1359,-67
S0816,H036,단독설립,전문경영인(창업자),연구소기업,NT,제조업,정상운영,2016-05,8,0,-63
S0817,H076,합작설립,전문경영인(창업자),벤처기업,NT,제조업,정상운영,2015-06,9,0,-108
S0818,H068,지분편입(지분매수),기타,벤처기업,IT,정보통신업,정상운영,2022-12,2,129,-12
S0819,H077,단독설립,기타,해당없음,IT,정보통신업,정상운영,2015-06,9,1278,-104
S0820,H037,단독설립,무응답,벤처기업,BT,정보통신업,정상운영,2021-12,3,0,-72
S0821,H013,지분편입(지분매수),학생창업,해당없음,NT,제조업,기타,2008-06,16,0,0
S0822,H025,지분편입(유상증자),기타,벤처기업,BT,도매및소매업,정상운영,2023-08,1,2004,-23
