자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S0682,H026,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,BT,전문과학및기술서비스업,정상운영,2019-12,5,0백만원,-11.0
S0683,H003,단독설립,학생창업,해당없음,IT,제조업,정상운영,2018-02,6,"2,041백만원",
S0684,H080,단독설립,학생창업,연구소기업,BT,제조업,정상운영,2021-03,3,0백만원,-45.0
S0685,H020,단독설립,교수창업,벤처기업,ET,제조업,정상운영,2017-09,7,0백만원,-93.0
S0686,H031,합작설립,기타,벤처기업,IT,제조업,정상운영,2021-05,3,0백만원,-30.0
S0687,H017,합작설립,교수창업,해당없음,BT,정보통신업,폐업(청산),2020-01,4,0백만원,0.0
S0688,H061,단독설립,전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2023-04,1,0백만원,-90.0
S0689,H015,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2020-04,4,"2,172백만원",-142.0
S0690,H073,합작설립,교수창업,해당없음,ET,제조업,정상운영,2023-04,1,"2,256백만원",148.0
S0691,H028,지분편입(지분매수),교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2019-10,5,"1,476백만원",118.0
S0692,H060,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2021-10,3,0백만원,-69.0
S0693,H033,단독설립,교수창업,해당없음,ET,제조업,정상운영,2017-08,7,0백만원,-111.0
S0694,H048,지분편입(지분매수),교수창업,연구소기업,IT,교육서비스업,정상운영,2023-08,1,0백만원,-86.0
S0695,H022,단독설립,교수창업,해당없음, iT ,정보통신업,정상운영,2016-02,8,,-122.0
S0696,H078,합작설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2023-09,1,,-95.0
S0697,H078,단독설립,무응답,벤처기업,BT,제조업,정상운영,2023-01,1,0백만원,-7.0
S0698,H015,지분편입(유상증자),전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2017-06,7,387백만원,-62.0
S0699,H021,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2019-11,5,0백만원,
S0700,H040,단독설립,전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2012-02,12,0백만원,-66.0
S0701,H014,합작설립,교수창업,연구소기업,IT,정보통신업,정상운영,2015-04,9,0백만원,-119.0
S0702,H075,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2022-08,2,0백만원,-70.0
S0703,H004,지분편입(유상증자),학생창업,해당없음,IT,정보통신업,정상운영,2019-02,5,,-98.0
S0704,H040,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2022-08,2,0백만원,-82.0
S0705,H074,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2018-02,6,0백만원,-49.0
S0706,H049,지분편입(지분매수),전문경영인(창업자),연구소기업, iT ,전문과학및기술서비스업,정상운영,2017-08,7,,-94.0
S0707,H051,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,IT, 제 조 업 ,정상운영,2022-04,2,0백만원,
S0708,H026,단독설립,교수창업,연구소기업,CT,정보통신업,정상운영,2021-02,3,0백만원,-146.0
S0709,H010,지분편입(지분매수),전문경영인(창업자),해당없음,ET,제조업,정상운영,2022-09,2,0백만원,-62.0
S0710,H076,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2017-10,7,0백만원,-88.0
S0711,H081,지분편입(지분매수),학생창업,해당없음,IT,교육서비스업,정상운영,2023-04,1,0백만원,
S0712,H032,지분편입(지분매수),학생창업,해당없음,해당없음,전문과학및기술서비스업,정상운영,2023-10,1,0백만원,-27.0
S0713,H014,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2022-08,2,"1,045백만원",76.0
S0714,H039,합작설립,학생창업,연구소기업,BT,정보통신업,정상운영,2019-05,5,0백만원,
S0715,H077,지분편입(유상증자),학생창업,연구소기업,IT,제조업,정상운영,2020-10,4,0백만원,-148.0
S0716,H016,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,도매및소매업,정상운영,2019-01,5,,-141.0
S0717,H073,단독설립,기타,벤처기업,NT,제조업,정상운영,2018-10,6,0백만원,-22.0
S0718,H006,지분편입(지분매수),학생창업,해당없음,IT,제조업,정상운영,2023-07,1,0백만원,-88.0
S0719,H045,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2021-02,3,"1,162백만원",
S0720,H069,합작설립,학생창업,연구소기업,IT,기타,정상운영,2020-12,4,,-89.0
S0721,H055,지분편입(지분매수),기타,연구소기업, iT ,제조업,정상운영,2021-08,3,448백만원,
S0722,H048,합작설립,전문경영인(창업자),연구소기업,NT,전문과학및기술서비스업,투자회수(전액),2016-11,8,0백만원,0.0
S0723,H009,합작설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2018-04,6,"1,974백만원",63.0
S0724,H065,단독설립,교수창업,벤처기업,IT,정보통신업,정상운영,2018-10,6,187백만원,-3.0
S0725,H083,단독설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2021-11,3,754백만원,-91.0
S0726,H044,지분편입(지분매수),학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-10,1,666백만원,83.0
S0727,H002,지분편입(유상증자),교수창업,연구소기업,ET,제조업,정상운영,2021-08,3,0백만원,-132.0
S0728,H054,지분편입(지분매수),학생창업,벤처기업,IT,정보통신업,폐업(청산),2019-01,5,0백만원,0.0
S0729,H063,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,제조업,투자회수(전액),2021-05,3,0백만원,
S0730,H014,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2019-07,5,"99,999,999,999원",76.0
S0731,H056,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2019-10,5,94백만원,
S0732,H047,단독설립,무응답,벤처기업,BT,제조업,투자회수(전액),2018-05,6,0백만원,0.0
S0733,H082,지분편입(지분매수),기타,해당없음,IT,전문과학및기술서비스업,정상운영,2021-08,3,0백만원,-2.0
S0734,H059,지분편입(지분매수),교수창업,해당없음,CT,제조업,정상운영,2018-11,6,518백만원,28.0
S0735,H020,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2019-03,5,"1,981백만원",88.0
S0736,H056,지분편입(지분매수),기타,기타,BT,전문과학및기술서비스업,정상운영,2017-06,7,739백만원,-104.0
S0737,H023,합작설립,학생창업,벤처기업,BT,제조업,정상운영,2022-09,2,"2,228백만원",-25.0
S0738,H067,합작설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-08,7,"2,080백만원",146.0
S0739,H084,합작설립,교수창업,연구소기업,ET,도매및소매업,정상운영,2008-09,16,140백만원,
S0740,H035,합작설립,교수창업,해당없음,IT,제조업,정상운영,2022-05,2,0백만원,-62.0
S0741,H079,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,해당없음,정보통신업,정상운영,2023-11,1,0백만원,
S0742,H069,단독설립,교수창업,벤처기업,BT,정보통신업,폐업(청산),2021-05,3,,0.0
S0743,H062,합작설립,교수창업,해당없음,ET, 제 조 업 ,정상운영,2018-05,6,,10.0
S0744,H060,단독설립,교수창업,해당없음,해당없음,제조업,정상운영,2012-09,12,"1,147백만원",14.0
S0745,H056,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2014-04,10,0백만원,-18.0
S0746,H076,합작설립,기타,연구소기업,BT,제조업,정상운영,2016-06,8,848백만원,
S0747,H035,지분편입(지분매수),전문경영인(창업자),해당없음,BT,제조업,정상운영,2017-05,7,"1,849백만원",6.0
S0748,H042,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2009-11,15,323백만원,17.0
S0749,H032,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-09,1,"2,127백만원",-116.0
S0750,H012,지분편입(지분매수),전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2020-09,4,344백만원,-60.0
S0751,H036,단독설립,무응답,연구소기업,BT,정보통신업,정상운영,2022-05,2,0백만원,-107.0
S0752,H058,지분편입(지분매수),교수창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2016-11,8,174백만원,-12.0
S0753,H032,단독설립,기타,연구소기업,BT,제조업,정상운영,2023-08,1,,-95.0
S0754,H060,단독설립,교수창업,해당없음,IT,제조업,정상운영,2018-02,6,0백만원,-95.0
S0755,H073,지분편입(지분매수),전문경영인(창업자),벤처기업,IT, 제 조 업 ,정상운영,2023-03,1,0백만원,-94.0
S0756,H079,합작설립,학생창업,벤처기업,BT,제조업,정상운영,2017-08,7,,-97.0
S0757,H049,단독설립,학생창업,기타,IT,제조업,정상운영,2020-01,4,0백만원,-126.0
S0758,H044,단독설립,기타,신기술창업전문회사,IT,정보통신업,정상운영,2022-06,2,39백만원,
S0759,H004,지분편입(유상증자),전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2021-09,3,0백만원,-18.0
S0760,H064,합작설립,학생창업,벤처기업,IT,제조업,정상운영,2012-08,12,944백만원,-48.0
S0761,H042,단독설립,기타,해당없음,해당없음,정보통신업,폐업(청산),2018-08,6,0백만원,0.0
S0762,H024,지분편입(유상증자),전문경영인(파트너기업겸직파견등),신기술창업전문회사,BT,제조업,정상운영,2020-03,4,179백만원,-61.0
S0763,H063,지분편입(유상증자),학생창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2011-03,13,0백만원,0.0
S0764,H028,단독설립,학생창업,해당없음,해당없음,제조업,정상운영,2020-02,4,0백만원,-20.0
S0765,H046,합작설립,학생창업,벤처기업,해당없음,도매및소매업,정상운영,2018-07,6,0백만원,-97.0
S0766,H034,지분편입(유상증자),전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-11,1,0백만원,-96.0
S0767,H044,지분편입(지분매수),교수창업,해당없음,해당없음,제조업,정상운영,2013-05,11,"2,059백만원",11.0
S0768,H036,단독설립,전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2022-02,2,,-127.0
S0769,H077,합작설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-08,5,70백만원,139.0
S0770,H036,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2018-06,6,0백만원,-63.0
S0771,H072,합작설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-11,1,0백만원,-128.0
S0772,H002,지분편입(유상증자),교수창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2020-11,4,0백만원,-86.0
S0773,H067,지분편입(유상증자),교수창업,벤처기업,BT,제조업,정상운영,2010-09,14,0백만원,-43.0
S0774,H025,단독설립,교수창업,해당없음,NT,제조업,정상운영,2016-03,8,388백만원,24.0
S0775,H011,합작설립,교수창업,연구소기업,IT,제조업,정상운영,2020-04,4,0백만원,-112.0
S0776,H031,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2023-02,1,171백만원,153.0
S0777,H053,지분편입(지분매수),교수창업,해당없음,해당없음,도매및소매업,정상운영,2019-04,5,397백만원,-17.0
S0778,H063,단독설립,전문경영인(창업자),벤처기업,BT,교육서비스업,정상운영,2021-04,3,"1,132백만원",-117.0
S0779,H072,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT, 제 조 업 ,정상운영,2018-05,6,399백만원,123.0
S0780,H031,단독설립,학생창업,벤처기업,해당없음,전문과학및기술서비스업,정상운영,2021-09,3,0백만원,-62.0
S0781,H061,지분편입(유상증자),교수창업,해당없음,BT,정보통신업,정상운영,2019-05,5,0백만원,-4.0
S0782,H083,지분편입(지분매수),학생창업,연구소기업,IT,제조업,정상운영,2020-06,4,658백만원,148.0
S0783,H063,지분편입(유상증자),교수창업,해당없음,BT,제조업,정상운영,2021-09,3,0백만원,-146.0
S0784,H058,지분편입(유상증자),학생창업,해당없음,ET,도매및소매업,정상운영,2016-08,8,"1,431백만원",-59.0
S0785,H003,단독설립,교수창업,연구소기업,NT,제조업,정상운영,2018-02,6,370백만원,21.0
S0786,H012,단독설립,교수창업,해당없음,BT,제조업,정상운영,2020-11,4,0백만원,
S0787,H038,지분편입(지분매수),교수창업,벤처기업, iT ,제조업,정상운영,2016-05,8,,25.0
S0788,H029,합작설립,전문경영인(창업자),벤처기업,ET,제조업,정상운영,2022-10,2,0백만원,-110.0
S0789,H052,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2019-04,5,0백만원,-144.0
S0790,H032,지분편입(지분매수),교수창업,벤처기업, iT ,제조업,정상운영,2021-10,3,"1,804백만원",-92.0
S0791,H040,합작설립,학생창업,연구소기업,IT,제조업,투자회수(전액),2023-11,1,0백만원,0.0
S0792,H075,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,휴업,2009-03,15,0백만원,0.0
S0793,H048,합작설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2023-06,1,0백만원,-6.0
S0794,H061,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2020-03,4,0백만원,-123.0
S0795,H071,단독설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-04,6,215백만원,33.0
S0796,H068,단독설립,학생창업,벤처기업, iT ,교육서비스업,정상운영,2019-07,5,0백만원,
S0797,H045,지분편입(지분매수),전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2023-03,1,119백만원,149.0
S0798,H055,단독설립,기타,해당없음,해당없음,전문과학및기술서비스업,정상운영,2008-03,16,0백만원,-25.0
S0799,H071,단독설립,기타,연구소기업,BT,제조업,정상운영,2011-10,13,864백만원,
S0800,H043,지분편입(지분매수),교수창업,벤처기업,IT,정보통신업,정상운영,2023-11,1,486백만원,21.0
S0801,H046,지분편입(지분매수),교수창업,연구소기업,BT, 제 조 업 ,정상운영,2023-03,1,0백만원,-138.0
S0802,H059,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2017-06,7,"1,973백만원",-70.0
S0803,H035,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,도매및소매업,정상운영,2019-09,5,"1,395백만원",31.0
S0804,H040,단독설립,기타,벤처기업,BT,정보통신업,정상운영,2021-08,3,391백만원,84.0
S0805,H033,단독설립,전문경영인(창업자),해당없음,ET,제조업,정상운영,2020-11,4,0백만원,-75.0
S0806,H030,합작설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2018-10,6,67백만원,
S0807,H016,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,투자회수(전액),2023-07,1,0백만원,0.0
